"","Date","Open","High","Low","Close.","Adj.Close.","Volume","company"
"1","Feb 16, 2018","178.99","179.88","176.30","177.36","177.36","20,645,300","FB"
"2","Feb 15, 2018","180.50","180.50","176.84","179.96","179.96","20,922,100","FB"
"3","Feb 14, 2018","173.45","179.81","173.21","179.52","179.52","28,929,700","FB"
"4","Feb 13, 2018","175.62","175.97","173.10","173.15","173.15","21,809,400","FB"
"5","Feb 12, 2018","177.06","177.55","171.84","176.41","176.41","32,092,100","FB"
"6","Feb 09, 2018","174.76","176.90","167.18","176.11","176.11","39,887,600","FB"
"7","Feb 08, 2018","181.01","181.84","171.48","171.58","171.58","38,478,300","FB"
"8","Feb 07, 2018","184.15","185.08","179.95","180.18","180.18","27,601,900","FB"
"9","Feb 06, 2018","178.57","185.77","177.74","185.31","185.31","37,758,500","FB"
"10","Feb 05, 2018","186.93","190.61","180.61","181.26","181.26","33,128,200","FB"
"11","Feb 02, 2018","192.04","194.21","189.98","190.28","190.28","26,677,500","FB"
"12","Feb 01, 2018","188.22","195.32","187.89","193.09","193.09","54,211,300","FB"
"13","Jan 31, 2018","188.37","189.83","185.22","186.89","186.89","43,275,100","FB"
"14","Jan 30, 2018","187.62","188.18","181.84","187.12","187.12","20,858,600","FB"
"15","Jan 29, 2018","188.75","188.84","185.63","185.98","185.98","20,453,200","FB"
"16","Jan 26, 2018","187.75","190.00","186.81","190.00","190.00","17,759,200","FB"
"17","Jan 25, 2018","187.95","188.62","186.60","187.48","187.48","17,377,700","FB"
"18","Jan 24, 2018","189.89","190.66","186.52","186.55","186.55","24,334,500","FB"
"19","Jan 23, 2018","186.05","189.55","185.55","189.35","189.35","25,678,800","FB"
"20","Jan 22, 2018","180.80","185.39","180.41","185.37","185.37","21,059,500","FB"
"21","Jan 19, 2018","180.85","182.37","180.17","181.29","181.29","26,826,500","FB"
"22","Jan 18, 2018","178.13","180.98","177.08","179.80","179.80","23,304,900","FB"
"23","Jan 17, 2018","179.26","179.32","175.80","177.60","177.60","27,992,400","FB"
"24","Jan 16, 2018","181.50","181.75","178.04","178.39","178.39","36,183,800","FB"
"25","Jan 12, 2018","178.06","181.48","177.40","179.37","179.37","77,551,300","FB"
"26","Jan 11, 2018","188.40","188.40","187.38","187.77","187.77","9,588,600","FB"
"27","Jan 10, 2018","186.94","187.89","185.63","187.84","187.84","10,529,900","FB"
"28","Jan 09, 2018","188.70","188.80","187.10","187.87","187.87","12,393,100","FB"
"29","Jan 08, 2018","187.20","188.90","186.33","188.28","188.28","17,994,700","FB"
"30","Jan 05, 2018","185.59","186.90","184.93","186.85","186.85","13,574,500","FB"
"31","Jan 04, 2018","184.90","186.21","184.10","184.33","184.33","13,880,900","FB"
"32","Jan 03, 2018","181.88","184.78","181.33","184.67","184.67","16,886,600","FB"
"33","Jan 02, 2018","177.68","181.58","177.55","181.42","181.42","18,151,900","FB"
"34","Dec 29, 2017","178.00","178.85","176.46","176.46","176.46","10,261,500","FB"
"35","Dec 28, 2017","177.95","178.94","177.68","177.92","177.92","12,220,800","FB"
"36","Dec 27, 2017","176.55","178.44","176.26","177.62","177.62","9,496,100","FB"
"37","Dec 26, 2017","176.63","177.00","174.67","175.99","175.99","8,897,300","FB"
"38","Dec 22, 2017","177.14","177.53","176.23","177.20","177.20","8,509,500","FB"
"39","Dec 21, 2017","177.94","178.68","177.05","177.45","177.45","11,600,700","FB"
"40","Dec 20, 2017","179.81","179.81","177.36","177.89","177.89","11,860,500","FB"
"41","Dec 19, 2017","179.95","180.08","178.22","179.51","179.51","14,920,600","FB"
"42","Dec 18, 2017","181.01","181.30","179.75","180.82","180.82","17,265,400","FB"
"43","Dec 15, 2017","179.02","180.49","178.36","180.18","180.18","28,463,100","FB"
"44","Dec 14, 2017","178.29","180.36","177.68","178.39","178.39","13,591,000","FB"
"45","Dec 13, 2017","177.30","179.16","177.25","178.30","178.30","14,615,700","FB"
